name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris,France",2024-04-28,17.5,9.8,12.4,17.5,7.6,12.3,7.5,74.4,1.278,100,25,rain,0,0,51.3,22.4,215.9,1008.7,87.7,21.8,74.8,6.2,5,10,2024-04-28T06:34:46,2024-04-28T21:02:25,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-29,18.5,7.1,13.4,18.5,6.3,13.2,7.6,70.3,0,0,0,,0,0,36.2,13.9,192.4,1018.2,71.2,21.3,63.2,5.3,4,10,2024-04-29T06:33:01,2024-04-29T21:03:53,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-30,18.6,12.1,14.9,18.6,12.1,14.9,11.2,79.3,0.582,100,20.83,rain,0,0,45.7,21,159,1014.1,96.5,21.1,59,5.2,2,10,2024-04-30T06:31:18,2024-04-30T21:05:21,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-01,19.6,12,15.7,19.6,12,15.7,12.3,81.2,3.2,100,29.17,rain,0,0,38.2,20.5,298.9,1005.8,86.7,9.5,67.4,5.9,2,10,2024-05-01T06:29:36,2024-05-01T21:06:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-05-02,13.7,10.7,11.6,13.7,10.7,11.6,9.6,87.5,13.477,100,37.5,rain,0,0,45,20.4,275.8,1004.6,99,18.3,34.2,2.9,1,10,2024-05-02T06:27:56,2024-05-02T21:08:16,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-03,16.9,9,12.6,16.9,7.3,12.4,7.1,70.3,0.02,100,8.33,rain,0,0,44,19.4,232.4,1013.3,75.2,22,101.4,8.8,5,10,2024-05-03T06:26:17,2024-05-03T21:09:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-04,14.5,6.7,10.6,14.5,5,10,7.5,81.9,0.688,100,25,rain,0,0,24.2,11.8,174,1012.3,85.4,22,70.2,6,3,10,2024-05-04T06:24:39,2024-05-04T21:11:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-05,17.5,10,13.3,17.5,10,13.3,10.9,85.7,1.15,100,25,rain,0,0,35.3,15.1,207,1009.7,97,18.2,52.9,4.6,2,10,2024-05-05T06:23:02,2024-05-05T21:12:36,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-06,18.6,11.1,14.2,18.6,11.1,14.2,9.4,74.8,2.003,100,8.33,rain,0,0,44.7,17.6,221.1,1008.4,89.6,20.4,100.4,8.6,5,10,2024-05-06T06:21:28,2024-05-06T21:14:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-07,19.2,9.6,14.4,19.2,9.6,14.4,9.7,75,0.158,100,8.33,rain,0,0,43.5,21.5,8.6,1018,61.6,18,102.3,9.2,8,10,2024-05-07T06:19:54,2024-05-07T21:15:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-05-08,14.4,9.3,12.2,14.4,7.4,12,8,75.8,0,0,0,,0,0,37.7,16.5,18.7,1027.4,74,14.4,52,4.5,2,10,2024-05-08T06:18:23,2024-05-08T21:16:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-05-09,21.5,9.4,14.4,21.5,7.8,14.1,8.9,72.5,0,0,0,,0,0,31.7,12.7,40.4,1026.1,57.7,12.7,124.5,10.7,7,10,2024-05-09T06:16:53,2024-05-09T21:18:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-10,24.6,12.2,18.6,24.6,12.2,18.6,9.4,57.6,0,0,0,,0,0,37.7,15.8,60.5,1021.6,58.7,17.9,120.3,10.4,8,10,2024-05-10T06:15:24,2024-05-10T21:19:39,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-11,26.6,13.5,20.3,26.6,13.5,20.3,10.9,56.7,0,0,0,,0,0,33.2,13.7,74.6,1017.9,49.1,19.3,107.8,9.4,7,10,2024-05-11T06:13:58,2024-05-11T21:21:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-12,26.2,15,19.6,26.2,15,19.6,12.9,66.6,0.531,100,16.67,rain,0,0,60,15.5,157.3,1013.6,79.3,19.7,54.6,4.7,3,30,2024-05-12T06:12:33,2024-05-12T21:22:25,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-13,22,15.3,18.3,22,15.3,18.3,13.2,73.5,0,0,0,rain,0,0,45.1,16.6,190.3,1010.2,86,18.7,114.8,9.9,7,10,2024-05-13T06:11:10,2024-05-13T21:23:46,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-14,17.9,13.8,15.4,17.9,13.8,15.4,13.3,88,10.26,100,58.33,rain,0,0,32.3,13.1,185.7,1004,97.2,16.8,45.4,3.8,2,10,2024-05-14T06:09:49,2024-05-14T21:25:07,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-15,20.8,12.5,16,20.8,12.5,16,10.9,73.8,1.106,100,20.83,rain,0,0,35.5,13.1,193.1,1005.7,83.6,21.2,115.8,10,8,10,2024-05-15T06:08:30,2024-05-15T21:26:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999,D3623"
"Paris,France",2024-05-16,20.1,12.5,15.8,20.1,12.5,15.8,9.4,68.2,0.461,100,16.67,rain,0,0,34.4,14.7,243,1006.2,83.2,21.6,121,10.4,8,10,2024-05-16T06:07:12,2024-05-16T21:27:47,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-17,20,10.4,15.5,20,10.4,15.5,9.4,68.4,0.048,100,8.33,rain,0,0,28.4,14.4,277.8,1009.9,90.4,22.4,106.6,9.3,6,10,2024-05-17T06:05:57,2024-05-17T21:29:05,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-18,20.7,12.5,16.2,20.7,12.5,16.2,11.1,72.6,1.486,100,12.5,rain,0,0,31,13,344.1,1012.2,89.1,21.6,35,3.1,1,10,2024-05-18T06:04:44,2024-05-18T21:30:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-19,21.6,14,16.5,21.6,14,16.5,11.9,75.5,2.327,100,12.5,rain,0,0,28.1,10.6,349.7,1012.7,90.3,18.2,125.2,10.8,7,10,2024-05-19T06:03:32,2024-05-19T21:31:39,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-20,22.1,12.3,16.5,22.1,12.3,16.5,11.8,75.6,3.057,100,12.5,rain,0,0,43.9,14.9,34.4,1010.5,61.9,15.8,46.5,3.9,3,10,2024-05-20T06:02:23,2024-05-20T21:32:55,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-21,20.2,13.2,16,20.2,13.2,16,13,83.3,9.615,100,29.17,rain,0,0,31.7,14.1,250.1,1007.9,91.6,13.6,77.8,6.7,6,10,2024-05-21T06:01:16,2024-05-21T21:34:09,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-22,20.1,13.4,16,20.1,13.4,16,10.9,73.1,1.523,100,29.17,rain,0,0,50.6,22.1,264.9,1011.7,83.9,17.6,78.7,6.8,5,10,2024-05-22T06:00:11,2024-05-22T21:35:22,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-23,19.5,13.3,15.7,19.5,13.3,15.7,10.6,72.6,0.164,100,12.5,rain,0,0,36.5,18.7,240.7,1016.2,86.5,20.7,61,5.1,2,10,2024-05-23T05:59:09,2024-05-23T21:36:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-24,19.9,13,16,19.9,13,16,10.7,72,0,0,0,rain,0,0,36,15.4,353.5,1018.3,89.6,20.2,110,9.4,8,10,2024-05-24T05:58:09,2024-05-24T21:37:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-25,22.6,11.1,17,22.6,11.1,17,10.3,66.8,0.014,100,4.17,rain,0,0,30.1,11.8,115.5,1017.8,60.9,19,116.1,9.9,8,10,2024-05-25T05:57:11,2024-05-25T21:38:53,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-26,22.4,15.6,18.4,22.4,15.6,18.4,11.2,64.1,0.027,100,4.17,rain,0,0,51.1,20,229.6,1014.8,87.3,20.7,61.5,5.4,3,10,2024-05-26T05:56:15,2024-05-26T21:40:01,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-27,17.3,12.5,15.2,17.3,12.5,15.2,9,66.7,0.432,100,16.67,rain,0,0,45.3,17.3,278.6,1018.7,88.6,21.9,78.9,6.8,3,10,2024-05-27T05:55:22,2024-05-27T21:41:07,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-28,16.9,10,13.7,16.9,10,13.7,11.5,86.8,2.099,100,33.33,rain,0,0.7,37.1,15.7,213.2,1019.2,83.4,17.9,58.4,5.1,2,10,2024-05-28T05:54:31,2024-05-28T21:42:12,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-29,16.3,14,15.4,16.3,14,15.4,13.9,91.2,15.938,100,62.5,rain,0,3.3,34.2,15.9,226.1,1013.2,99.2,13.3,50.5,4.1,2,10,2024-05-29T05:53:42,2024-05-29T21:43:15,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-30,16.1,12.9,14.2,16.1,12.9,14.2,11.2,82.5,6.316,100,29.17,rain,0,1.3,54.7,21.4,307.3,1010.4,95.6,17.7,70.4,6.1,2,10,2024-05-30T05:52:56,2024-05-30T21:44:17,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-05-31,15.9,12.6,13.6,15.9,12.6,13.6,11.1,85.3,1.609,100,33.33,rain,0,1.3,40.4,18.7,324.2,1015.1,95.6,18.5,65.8,5.6,3,10,2024-05-31T05:52:13,2024-05-31T21:45:17,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-01,14.2,12.9,13.3,14.2,12.9,13.3,11.6,89.8,4.08,100,37.5,rain,0,2,46.8,21.5,0.4,1020.6,99.8,12.1,23.5,2,1,10,2024-06-01T05:51:32,2024-06-01T21:46:15,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-02,17.3,12.2,14.2,17.3,12.2,14.2,10.5,78.9,0.014,100,4.17,rain,0,0,46.3,21.4,13.5,1023.8,92.4,15.3,73.6,6.3,2,10,2024-06-02T05:50:54,2024-06-02T21:47:11,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-03,21.7,9.6,15.9,21.7,8.3,15.8,10,69.6,0,0,0,rain,0,0,27.7,12.8,8.3,1021.5,62.2,16.5,95,8,7,10,2024-06-03T05:50:18,2024-06-03T21:48:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-06-04,23.9,14,19.2,23.9,14,19.2,12.6,67.2,0,0,0,rain,0,0,41.5,19.2,259.8,1014.7,89.6,19.1,71.5,6.2,4,10,2024-06-04T05:49:45,2024-06-04T21:48:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-05,21.2,15.1,17.8,21.2,15.1,17.8,10.8,64,0,0,0,rain,0,0,38.4,15.6,290.8,1014.5,79.2,21.6,102.3,9,5,10,2024-06-05T05:49:14,2024-06-05T21:49:48,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-06,21.3,10.5,16.1,21.3,10.5,16.1,8,60.1,0,0,0,,0,0,34.1,16.3,345.2,1017.9,62.9,18.9,116.3,10.2,8,10,2024-06-06T05:48:46,2024-06-06T21:50:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-07,22.2,10.5,16.6,22.2,10.5,16.6,6.7,53.6,0,0,0,,0,0,30.3,11.6,326.5,1019.9,18.9,18.7,122.1,10.4,8,10,2024-06-07T05:48:21,2024-06-07T21:51:23,0.03,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-08,21.6,11.2,17,21.6,11.2,17,8.8,59.6,0,0,0,,0,0,36.7,18.7,354.1,1014.7,39.7,20.3,110.4,9.7,7,10,2024-06-08T05:47:58,2024-06-08T21:52:07,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-09,21.5,11.8,16.4,21.5,11.8,16.4,8,60.4,0,0,0,,0,0,38.6,16.6,2.7,1012.6,30.5,21.5,117,10.1,7,10,2024-06-09T05:47:39,2024-06-09T21:52:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-10,17,11.2,14.4,17,11.2,14.4,7.7,64.9,1.213,100,8.33,rain,0,0,53.1,24.7,302.5,1012.3,56.3,25.9,86.9,7.5,4,10,2024-06-10T05:47:22,2024-06-10T21:53:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-11,17,9.2,13.6,17,8.9,13.5,6.5,63.5,0,0,0,rain,0,0,37.3,16.2,348.5,1017.9,55.1,39.1,71.9,6,4,10,2024-06-11T05:47:07,2024-06-11T21:54:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-12,17.9,9.3,14,17.9,8.8,13.9,6.7,62.8,0.02,100,8.33,rain,0,0,34,9.7,0.5,1020.9,56,27.8,91,7.8,7,10,2024-06-12T05:46:55,2024-06-12T21:54:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-13,20.7,10.9,16.3,20.7,10.9,16.3,7.2,56.3,0,0,0,,0,0,42.7,17.8,227.2,1017.1,81.2,22.6,87.6,7.6,5,10,2024-06-13T05:46:46,2024-06-13T21:55:12,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-14,22.4,13.1,16.8,22.4,13.1,16.8,11.4,72.2,1.393,100,25,rain,0,0,54.3,23.9,221.8,1007.6,93.1,20.3,107,8.9,7,10,2024-06-14T05:46:40,2024-06-14T21:55:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-15,17.1,11.6,14.9,17.1,11.6,14.9,9.1,69.1,0.367,100,16.67,rain,0,0,58.7,24.7,233.1,1007.7,82,23.8,57.5,4.9,3,10,2024-06-15T05:46:37,2024-06-15T21:56:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-16,18.5,13,15.4,18.5,13,15.4,12.2,81.8,5.451,100,29.17,rain,0,0,46.9,22.3,219.7,1007.9,94.9,20.8,65,5.7,2,10,2024-06-16T05:46:36,2024-06-16T21:56:35,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-17,23.9,14.6,18.8,23.9,14.6,18.8,14.4,77.1,0.5,100,12.5,rain,0,0,37.5,16,206.5,1011.6,92.8,23.4,120.7,10.3,8,10,2024-06-17T05:46:38,2024-06-17T21:56:57,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-18,24.2,16.2,19.4,24.2,16.2,19.4,16.6,84.5,6.992,100,16.67,rain,0,0,36,17.5,243.9,1011.9,93.6,22.1,65.8,5.6,4,10,2024-06-18T05:46:42,2024-06-18T21:57:17,0.38,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-19,21.4,16.2,18.4,21.4,16.2,18.4,14.4,78.2,0.062,100,4.17,rain,0,0,49.4,19.9,46.5,1016.1,96.6,21,76.1,6.3,5,10,2024-06-19T05:46:49,2024-06-19T21:57:34,0.42,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-20,22.7,16.3,19.1,22.7,16.3,19.1,14.6,75.7,0.18,100,4.17,rain,0,0,33.4,15.6,36.4,1016.6,95.2,20.7,59.3,5.1,2,10,2024-06-20T05:46:59,2024-06-20T21:57:48,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-21,23.6,16.9,19.4,23.6,16.9,19.4,14.7,75.7,2.767,100,16.67,rain,0,0,29.2,13.4,300.2,1014.7,88.3,15.6,101.5,8.6,7,10,2024-06-21T05:47:12,2024-06-21T21:58:00,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-22,21,13.5,17.5,21,13.5,17.5,12.3,73,2.107,100,37.5,rain,0,0,42.1,19.6,279.1,1015.6,84.9,20.1,98.2,8.6,7,10,2024-06-22T05:47:27,2024-06-22T21:58:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-23,24.2,13.2,18.8,24.2,13.2,18.8,10.5,60.3,0,0,0,,0,0,24.7,9.9,351.6,1020.2,43.2,23.1,128.5,11,8,10,2024-06-23T05:47:45,2024-06-23T21:58:16,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-24,27.9,15.2,22.2,27.6,15.2,22.2,13.5,60.2,0,0,0,,0,0,31.4,14.4,43.4,1018.5,26.4,24.4,102,8.7,6,10,2024-06-24T05:48:05,2024-06-24T21:58:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-25,29.8,18,24.4,29.4,18,24.3,14.7,56.7,0.007,100,4.17,rain,0,0,32.7,12,38.4,1013.3,28.7,22.6,159.9,13.8,7,10,2024-06-25T05:48:28,2024-06-25T21:58:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
"Paris,France",2024-06-26,29.9,19.5,25.3,29.9,19.5,25.4,16.2,58.4,0.021,100,4.17,rain,0,0,29.7,13.7,353.6,1010.5,42.3,20.7,105.6,9.1,8,10,2024-06-26T05:48:53,2024-06-26T21:58:18,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-27,30.6,19.8,25.1,31.7,19.8,25.5,16.7,60.7,0,0,0,rain,0,0,43.9,19.8,287.1,1010.6,74.7,20.3,130.3,11.2,7,30,2024-06-27T05:49:20,2024-06-27T21:58:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-28,24.3,15.1,19.5,24.3,15.1,19.5,10.6,58.3,0,0,0,,0,0,37.9,17,327.5,1017.5,66,22.1,143.3,12.4,8,10,2024-06-28T05:49:51,2024-06-28T21:58:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-29,23.2,14.8,19,23.2,14.8,19,11.5,62.1,0.095,100,8.33,rain,0,0,48.3,24.2,25.8,1013,92.1,23.9,73.1,6.2,4,10,2024-06-29T05:50:23,2024-06-29T21:57:56,0.76,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-06-30,23.3,15,19.4,23.3,15,19.4,13.3,69.2,0.833,100,29.17,rain,0,0,33.8,16.7,296.8,1012.4,93.8,20.9,76,6.5,4,10,2024-06-30T05:50:58,2024-06-30T21:57:44,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-01,20.2,15.2,18.1,20.2,15.2,18.1,11.6,66.4,0.158,100,12.5,rain,0,0,39.3,16.4,323.2,1017.9,88.1,23.5,87.8,7.6,3,10,2024-07-01T05:51:35,2024-07-01T21:57:28,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-02,21.1,15,17.4,21.1,15,17.4,11.7,69.9,4.496,100,20.83,rain,0,0,45.6,17.8,304.5,1018.2,96.8,23.5,90.2,7.9,5,10,2024-07-02T05:52:14,2024-07-02T21:57:10,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-03,20.6,13.6,16.9,20.6,13.6,16.9,10.6,67.9,0.007,100,4.17,rain,0,0,39.5,19.5,270.6,1013.3,96.7,21.9,76.4,6.8,3,10,2024-07-03T05:52:56,2024-07-03T21:56:48,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-04,21.6,14.7,18.3,21.6,14.7,18.3,11,64.9,0.798,100,16.67,rain,0,1.4,44.9,19.6,279.8,1012.3,71.4,21.6,97.5,8.2,6,10,2024-07-04T05:53:39,2024-07-04T21:56:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-05,26.5,13.3,19.8,26.5,13.3,19.8,10.4,55.9,0,0,0,,0,2.8,41.7,20.9,222.4,1012.2,75.3,23.2,88.5,7.8,3,10,2024-07-05T05:54:25,2024-07-05T21:55:58,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-06,21.2,14.9,18.1,21.2,14.9,18.1,9.1,58.1,0.847,100,8.33,rain,0,0,50.9,22.8,262.3,1007.6,80.3,23.2,88.6,7.7,4,10,2024-07-06T05:55:12,2024-07-06T21:55:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
